user_id,age,gender,bmi,active_hours,workout_hours,workout_type,calories_burnt
9185,30.0,Female,27.278721703975815,8.351389382683639,0.6054124443128901,None,1607.926155308122
9186,28.0,Female,29.190624222321137,8.983212481361779,1.1297093607113478,Strength,1916.169362501659
9187,61.0,Male,20.422594248998003,7.217409019122995,1.8530134317473577,Cardio,1796.569530751751
9188,45.0,Female,24.338335030727766,8.500760097123587,1.4430484096501572,Cardio,1882.0690419496677
9189,39.0,Female,28.750647495554084,5.099760526482646,1.477696560713294,Cardio,1593.0218397464641
9190,55.0,Male,30.926770838593026,7.470495953527654,2.193681231932387,Mixed,1995.0535501251732
9191,60.0,Female,29.39046375369871,8.45845212515205,2.111882531215395,Cardio,2062.1263562952713
9192,61.0,Male,24.614704087140666,4.084326911675415,0.0,None,1154.5797320389484
9193,23.0,Male,20.433661270795472,9.699209001727677,0.0,None,1674.2575128807225
9194,54.0,Female,21.91313196605106,8.636500711738789,-0.51064052364615,Cardio,1480.6532861051594
9195,51.0,Male,21.26034951626112,8.079350336233214,3.6001442632323943,Cardio,2240.5673814324114
9196,55.0,Female,19.7510316397461,6.6364207420865355,1.364203410504974,None,1361.1523906061145
9197,33.0,Female,20.357001350552707,12.024036183732095,-1.2038079573509237,Strength,1665.212040408552
9198,39.0,Male,29.213131088777196,6.541115834994617,3.1596095516672493,Cardio,2078.1648047206836
9199,21.0,Male,29.86798019681991,4.690008759561184,0.5296601885379298,Strength,1373.6127156319035
9200,45.0,Female,21.325522045532857,6.02255044712794,2.3596928984812475,None,1315.5102651681225
9201,35.0,Female,18.659027139000116,7.112266390205894,2.0041218007076362,Mixed,1798.6412705521177
9202,40.0,Male,20.19326328976411,8.059035034644122,1.6477470002185277,Strength,1837.385536405759
9203,41.0,Female,26.593389710355016,7.73058911078065,2.0989433135470663,None,1538.9928081816151
9204,53.0,Male,26.837050702099432,10.863160131694531,0.027578518945454045,Strength,1860.2022239795383
9205,27.0,Female,27.18915589418447,6.532850184816249,1.967502795719643,Cardio,1818.677136567398
9206,61.0,Male,24.244118205783703,6.149721402820401,0.0,None,1357.4133223398771
9207,63.0,Male,24.803674218883856,6.620212876920503,1.9512352056004831,None,1410.0580298808889
9208,56.0,Female,14.360428261495375,3.4801027416615584,1.1622278980264142,Cardio,1224.0601363863923
9209,30.0,Female,29.052910563935825,7.701352711015822,1.1121700293250807,Strength,1783.0983826059567
9210,46.0,Male,28.384143034619782,6.330374368348653,1.341741139518564,Mixed,1685.2270950847758
9211,48.0,Female,25.304787965372878,8.090628803126323,1.114431317268396,Strength,1784.9970234200405
9212,32.0,Female,24.130037586351516,10.440575167046063,1.4755638529612347,Cardio,2080.4706631603685
9213,59.0,Male,30.985080303736744,11.689689155265405,0.8636797385110708,Mixed,2151.555666266122
9214,38.0,Female,18.246520586426044,9.394944634567302,1.6276289469016383,Mixed,1947.4854587013183
9215,20.0,Female,21.854594956938744,10.575082866202752,2.500185800970681,None,1776.0542361896626
9216,30.0,Male,19.888593034113462,9.851104216460609,0.702547671380571,Strength,1824.5058862633095
9217,64.0,Female,29.68653320958841,7.926909456616298,0.769262923194884,None,1589.556277757514
9218,50.0,Female,25.184804633903646,10.375369167388472,2.538392891491646,Strength,2297.063541376213
9219,18.0,Male,26.45799312548708,7.954125303994449,1.2990055886916658,Strength,1819.793579392649
9220,24.0,Male,31.392748451349338,5.994634426774237,0.0,None,1413.390927190917
9221,39.0,Female,29.651355145386937,9.949843707151029,-0.2993013931361628,None,1791.4979221689723
9222,33.0,Female,29.46425235254095,11.511952259343275,0.6035199375767168,Mixed,2066.5417369750803
9223,41.0,Male,26.671876590204366,9.6726094959125,2.039098389234095,Mixed,2141.7993933401126
9224,26.0,Male,24.686180452222384,4.480080820759662,-0.6421707509946994,Strength,1066.4357363992501
9225,52.0,Male,21.32986650453876,2.272230684657754,1.3221838362557674,None,940.521733511163
9226,36.0,Male,27.382669075655546,7.838056593822596,0.0,None,1557.6323501388151
9227,61.0,Female,27.48765974039198,7.370281721963712,1.0962924051996525,Mixed,1731.1632506402213
9228,40.0,Female,30.984830758018692,10.103343197163436,1.9070251966123628,Strength,2201.587666619003
9229,64.0,Female,25.568357417349517,6.86087019107087,1.2625682055822447,Strength,1694.284234397031
9230,34.0,Male,26.00172994547186,7.460627262777528,2.363326541698606,Mixed,1978.7453340721925
9231,30.0,Female,21.98231977529197,7.456834837797135,1.5927488460214687,Mixed,1784.0564507369268
9232,30.0,Male,27.316120569083395,11.551526104450277,1.586773031812181,Strength,2245.668422498298
9233,48.0,Male,18.703663965019363,9.764014365365933,1.680548627169727,Cardio,1999.5478016207323
9234,64.0,Female,26.325661009815665,7.22423018747685,-0.2042853225675525,Cardio,1444.8225643323312
9235,33.0,Male,25.816641654215598,9.853008660324074,0.0,None,1743.4672825745633
9236,22.0,Male,27.64963958633662,6.133796125198639,2.3563255854379976,None,1389.87600838323
9237,29.0,Female,31.208281067211026,6.986685563043662,2.2140595144368262,Cardio,1953.563269863842
9238,48.0,Male,28.67872405748237,-7.799884252018105,0.0,None,1566.7756657766342
9239,39.0,Male,23.153551907354423,6.471940831484012,1.389957495990791,Mixed,1656.7211014201037
9240,26.0,Female,24.819747183284683,7.69076802851035,1.1945136123542568,Mixed,1756.176997154733
9241,59.0,Female,27.152166046923746,6.340996019655998,1.7996964627305252,Strength,1765.5605549809422
9242,18.0,Male,22.846449354737736,8.12687864537306,0.7460729498811102,Cardio,1690.3669480609053
9243,48.0,Male,27.84527967250208,9.043868405699182,-0.39508801019108364,Cardio,1603.8220352567225
9244,46.0,Female,21.474224380214064,6.739706977100237,1.1035062481055693,None,1388.7129415121644
9245,42.0,Male,32.87494446429779,8.3329153596326,0.0,None,1662.040980606238
9246,50.0,Male,20.057523556652363,8.344937566077467,1.424609219865095,Cardio,1819.9908361472894
9247,28.0,Female,21.65190831692496,4.47450154892773,2.044796037611994,Cardio,1572.9284455844213
9248,43.0,Male,20.948459381487325,8.957429459696694,1.5684254763190426,None,1605.2275397845428
9249,44.0,Male,20.218133451719293,8.241830158690854,2.9956503519508404,Strength,2125.4944207764465
9250,55.0,Male,20.6045740061502,8.004924267799392,0.7263154251322097,Cardio,1651.8012518678831
9251,41.0,Male,21.956944988709086,5.738924350707157,0.0,None,1293.4618849578064
9252,51.0,Female,27.12345795630412,7.731320469745828,0.0,None,1544.3666265376241
9253,53.0,Female,20.71847693180268,7.893902302657433,1.3535196015489759,None,1496.57499958377
9254,44.0,Male,33.145572194011535,8.90900385399483,1.9210483528683646,Strength,2106.5657779132716
9255,55.0,Male,27.807413553845855,9.794013306486866,1.1110999390306866,Strength,1979.6954539932826
9256,59.0,Male,20.645500182221387,10.292505396869808,2.524639744196203,Strength,2240.633490348435
9257,20.0,Female,24.25636785956514,8.024138287497367,0.5989164352051786,Mixed,1664.7607943864239
9258,43.0,Female,27.35880315294201,7.8597955773929185,1.298556018146457,Mixed,1819.2787928980033
9259,45.0,Male,26.090760388110876,9.171157687499745,1.0284140958852714,Strength,1883.7061918081376
9260,32.0,Female,26.088907504860067,7.407212990651209,1.393881377483057,Strength,1780.386649610333
9261,21.0,Female,23.179898990535865,9.172614740967475,0.0,None,1649.060464002106
9262,48.0,Female,23.917519096237342,11.262188634826257,1.6537367463054606,None,1865.3940544449993
9263,24.0,Male,29.29141043868605,7.754212001254697,2.8850816507075643,Strength,2145.351634653843
9264,30.0,Male,29.964268287633463,7.615954779014171,0.948031706028891,Mixed,1750.8445019835299
9265,46.0,Male,28.19928286933542,8.202918978117731,2.5142229474350994,None,1602.2847265051273
9266,46.0,Male,22.493240156693208,4.896836583879682,3.279885783068443,Strength,1870.593216568589
9267,27.0,Female,28.497628148091636,6.873988978402748,2.5130455083393324,None,1472.3751793211911
9268,38.0,Female,23.705609931703048,7.417756309853119,1.792464880446015,Mixed,1837.3247063915453
9269,48.0,Male,31.518155760588822,7.954727756092806,2.307164495820045,None,1610.6543332151687
9270,52.0,Male,25.947363479796117,9.06425565639613,-1.2072086418133199,Mixed,1424.4574720749101
9271,61.0,Female,26.81576988645209,5.06626477869186,1.5738095627442972,None,1274.7841767337068
9272,47.0,Male,25.444148847103712,4.160025548452589,2.5448181736925592,None,1170.444043316296
9273,41.0,Female,22.32396597296844,10.957314657824567,0.0,None,1818.971125512141
9274,38.0,Female,27.073238921626135,6.101092958750769,0.0,None,1380.8416850913381
9275,18.0,Female,30.94713606949732,3.36205243415817,1.60429427565319,Cardio,1466.5354592414283
9276,22.0,Male,18.913094572361487,10.9814920565796,0.0,None,1787.2801513815748
9277,40.0,Female,23.98003329858572,7.151036221666876,1.061869046323084,Mixed,1667.2777644171615
9278,45.0,Male,20.42477654834046,6.402261421419412,0.992037409631543,None,1344.4739076253459
9279,19.0,Male,25.335579680077174,11.311819205940623,2.0767242979232456,Mixed,2299.882576979483
9280,54.0,Female,25.962525083673643,10.492653433251228,2.2957602433496156,Mixed,2268.0426428317824
9281,54.0,Male,25.495733112995364,7.215514454398672,2.142451556908089,None,1476.5087765698208
9282,25.0,Female,24.84189187806304,10.415222549622541,0.0,None,1789.9411737428845
9283,53.0,Male,22.019362357540505,8.918501369046894,1.408406702434422,Mixed,1893.725100966979
9284,37.0,Female,21.64119613893109,11.392848767494199,1.9544758684778007,Cardio,2246.592011834291
9285,58.0,Female,19.46126066978832,4.815837058506473,0.8077099457040222,None,1176.1963125485304
9286,32.0,Female,21.51627604738222,8.373336825890608,0.7757594882547163,None,1552.496443062883
9287,52.0,Female,22.069693610960947,6.875412322235492,2.3211673613861468,None,1408.2381683331587
9288,21.0,Female,22.82420177487373,9.393555786276364,0.8973461197942744,Mixed,1847.0668203352284
9289,23.0,Female,22.39057957058579,4.066539353460255,1.681612271378096,Mixed,1466.8821853275026
9290,27.0,Male,29.89472404383602,8.616022227558878,1.47681343252067,Strength,1955.9121496983819
9291,45.0,Female,24.914433697597275,10.789455566560605,0.0,None,1828.0898936320332
9292,42.0,Female,22.400364961098,6.0516003266948575,1.3145709491775515,None,1329.1636822804658
9293,25.0,Female,27.358577147363498,4.907619774077679,0.827110398241112,Cardio,1429.769828529625
9294,37.0,Female,25.671590793822524,7.93595006583889,0.2703566777703008,Strength,1604.3822500761744
9295,41.0,Male,26.25902588614692,7.670743840352868,1.6583951526202205,Cardio,1861.3436734208
9296,52.0,Female,28.10163432649287,6.780926536514892,0.0,None,1459.108996916418
9297,64.0,Male,24.816130030519982,8.653458596918899,-0.7619875888737635,None,1613.5071599970897
9298,31.0,Male,28.544687479478476,7.735633531476594,0.0,None,1559.010227942444
9299,27.0,Female,21.964900470524366,7.06949074910431,-0.19680429926560383,None,1426.5980796156746
9300,41.0,Male,25.682858342041367,9.599831366579405,1.5375440051477454,Mixed,2024.320521107903
9301,62.0,Female,18.180346531381083,6.760204219397143,2.0652370016217807,Strength,1770.8712875778815
9302,43.0,Female,25.616798907260183,8.705769792830225,2.1705667109970053,Strength,2060.858310555025
9303,46.0,Male,12.898647545786162,9.489434475127878,1.9453247658294057,Mixed,1966.9948761365306
9304,64.0,Male,30.300069249264826,5.166348383563591,0.0,None,1319.6355308490074
9305,43.0,Female,30.417299590447698,5.202179025173081,0.0,None,1324.390898421785
9306,48.0,Male,23.923277996882415,6.0942797873474035,4.123676093189399,Mixed,2173.3959773414444
9307,33.0,Male,19.83991183617124,7.0055950354876755,1.1139249655462875,Strength,1621.7436150197375
9308,64.0,Female,24.501484455212257,8.775015857350168,1.6264121788047152,None,1622.5164302871394
9309,34.0,Female,26.468044119967733,6.824565700732766,1.1171066361547914,Strength,1670.558338503912
9310,19.0,Female,26.368483886314497,7.0432583775178275,1.2496854856013857,Mixed,1717.947773735205
9311,19.0,Male,25.60515920437317,8.400734125774882,2.152459594825448,Cardio,2026.6169235863094
9312,57.0,Male,23.01426941023252,11.049472530094135,2.7899960790271967,Mixed,2393.089162917178
9313,32.0,Male,22.982485015902302,8.39148185332344,0.0,None,1568.973035491367
9314,39.0,Female,22.207656180895924,11.600751695520024,1.4470875869476618,None,1882.1517313609618
9315,48.0,Male,18.98767896174422,11.255601265350167,0.0,None,1815.436916152459
9316,23.0,Female,19.269191604773845,7.296137978211499,0.0,None,1422.3057138688882
9317,30.0,Female,18.527636329576197,7.123688995830509,0.0,None,1397.645262878813
9318,46.0,Female,29.259967681140864,10.268922310290836,0.0,None,1819.4919078404923
9319,36.0,Female,23.486845913087397,9.326785775241042,0.0,None,1667.547036654978
9320,21.0,Male,21.418504427066768,8.645262012649464,0.915396930491866,Mixed,1761.7906316339872
9321,49.0,Female,21.209709211949303,7.865442773947,0.0,None,1498.641369514193
9322,27.0,Male,22.592710877289704,10.328248709686115,1.0490426326878666,Mixed,1968.560506279082
9323,57.0,Male,23.471316588517876,9.065401379133354,1.429769451137354,Mixed,1927.2071940259848
9324,22.0,Male,19.852668290782375,14.55713563192872,0.7087410132826297,Cardio,2295.9884487572217
9325,47.0,Female,23.809511923685065,9.087670772714104,-0.10121941640747134,Cardio,1626.618313226767
9326,54.0,Male,30.805372935911706,6.017336257132887,3.4557229479670992,Strength,2100.9319446658255
9327,60.0,Female,20.619725394958298,13.34253668181627,1.5577930924601666,None,2040.45092213121
9328,39.0,Female,27.424308007656897,9.073379789250783,0.3357130458570632,None,1681.5810590016472
9329,49.0,Female,22.840369231660887,5.465009519738771,3.9992983884328717,Cardio,2074.7643219770603
9330,63.0,Female,25.05911103438897,7.401324535309961,1.403662032413667,Mixed,1771.4559703576192
9331,33.0,Female,20.870672821088863,6.041489186437789,-0.46884146902014634,None,1312.8556468546676
9332,27.0,Male,23.842319163681406,9.779667568560955,2.8809480397255776,None,1716.3899484929095
9333,27.0,Male,22.279905403120676,9.315498274945543,0.8719014465558236,Strength,1828.7291708369257
9334,46.0,Female,29.51679501410656,9.979744444878593,1.5991622968117463,Cardio,2112.9748539912744
9335,34.0,Female,25.26697291178743,8.218234717848837,3.278334395465489,Cardio,2230.160079995856
9336,56.0,Female,15.684951196828676,9.65595120982813,1.809344508247873,Cardio,1984.3135346006743
9337,20.0,Female,26.98832995220306,7.871724154301143,0.0,None,1557.0557149521449
9338,33.0,Male,22.357513006264867,7.865405516350771,1.7275009902434237,Mixed,1855.6158797464107
9339,27.0,Female,27.681195546685405,3.208780231356285,1.6464122859290304,Strength,1426.9724357882885
9340,62.0,Female,21.641007056413667,5.8276958193689135,1.7121765055871316,Mixed,1641.6149536184544
9341,36.0,Male,27.68304311674214,7.929674934953117,1.5958188803926856,Mixed,1888.9617007412703
9342,27.0,Male,27.639577090298584,7.612693891772158,3.9918606761891877,Strength,2336.037295318039
9343,37.0,Female,25.84902192070573,8.871303819783613,0.0,None,1645.6206011854185
9344,23.0,Male,23.866215179381907,5.418272071553018,1.5172105184028655,Cardio,1583.931462629694
9345,24.0,Female,28.5587905377073,10.20882639403986,1.3152211314912996,Cardio,2069.514771079319
9346,24.0,Male,21.96872600098354,9.476885394832088,1.9302592378773094,Strength,2053.4276470685063
9347,33.0,Male,25.92390236267679,8.418985737853642,2.1995641083081896,None,1601.137597412132
9348,29.0,Male,22.033030552910084,9.134993506969838,0.2418584851973351,Mixed,1682.2013532655517
9349,49.0,Male,21.645458044036573,11.406930626171434,2.2341985604790224,None,1857.147643057509
9350,55.0,Female,20.988971715195348,8.625109761240116,1.083588394718531,Mixed,1789.1183722196715
9351,42.0,Male,26.026172239939964,5.567772424873153,1.2810555748323869,Mixed,1573.2500798531923
9352,61.0,Male,30.038022675939573,9.093872220923469,,Mixed,2147.375233452662
9353,61.0,Female,29.3761265502052,5.005984743774221,0.1561234949630128,None,1294.359739879474
9354,58.0,Male,21.178823571956645,8.254579319316655,2.836940869776414,Strength,2104.6343416065147
9355,47.0,Female,20.646343786700157,6.591748477066625,0.9197508282893867,None,1365.6382855736642
9356,52.0,Male,20.46973437775368,2.5834244964402124,1.0568172171070693,Strength,1174.403236842972
9357,57.0,Male,31.288790169107546,9.424210533357005,0.0,None,1755.308955026776
9358,32.0,Male,29.060047825600265,10.941054795708304,-0.10019689202376814,None,1884.705957826833
9359,57.0,Male,28.68609215375652,9.115044757575031,3.280716839424267,Cardio,2354.5087651799217
9360,52.0,Female,31.228631375374924,7.098092284183119,2.524712500055953,Mixed,2027.038042183252
9361,20.0,Male,23.54129908919319,7.826219365383357,1.6873105535626922,None,1518.0349274302675
9362,32.0,Male,18.887415774885365,8.963782345276499,1.9592385723080672,Cardio,1977.1001067381171
9363,39.0,Male,25.32113135766536,9.634412982794359,2.0010624771606387,None,1716.6526118560896
9364,29.0,Female,19.79655469310574,6.632683411963194,2.637731071138049,None,1361.2338881273768
9365,36.0,Female,28.185547256603535,10.576861948985727,1.0236649460199032,Mixed,2044.2746566685887
9366,64.0,Male,25.61356055091205,8.262486813558233,1.756907140098682,Mixed,1933.7657148846804
9367,49.0,Female,24.124124845325586,8.270536168085231,1.3519709319510438,Mixed,1838.6890516519875
9368,58.0,Female,26.41493281276747,6.233726130573395,1.808352543176198,Strength,1749.1924498202538
9369,52.0,Female,23.032506230598056,6.055618754307185,0.4871155114085417,Mixed,1433.3100400184076
9370,26.0,Female,30.583969781029708,11.021160715763903,1.4441590618874256,Cardio,2196.7875817641725
9371,47.0,Male,24.12299100132439,4.264720174855457,3.2869158831497813,Strength,1825.0851041287458
9372,51.0,Male,33.19754946276003,7.363118175123476,0.03391079751512005,Cardio,1575.069471642972
9373,49.0,Female,27.94069659329433,10.380783536117834,0.8922992459233293,Cardio,1995.9451687293927
9374,45.0,Female,21.976511697025778,6.413053332085397,0.1285460822687181,None,1361.0704501787975
9375,59.0,Male,23.366159039531368,7.981939998562581,3.0529932145165684,Mixed,2142.4542331548855
9376,45.0,Male,20.493978365297714,8.156420329195898,2.8244354766908426,Mixed,2085.4689119107356
9377,56.0,Male,28.48675961803663,4.921308149673507,0.5958108777211412,None,1276.998411147717
9378,30.0,Male,20.945533984535047,10.953456829474046,0.0,None,1804.801022792755
9379,62.0,Male,26.000385046346157,9.035913905295113,1.5936606027924716,Cardio,1982.3273615514672
9380,57.0,Female,23.529808920155634,8.94558366783668,0.0,None,1629.8564559852243
9381,59.0,Male,25.77765709271842,5.104801012919339,1.7126982273754041,Strength,1610.7963176941987
9382,24.0,Male,27.3594785141118,4.326471037505899,3.606770074875091,Cardio,1927.595903866726
9383,33.0,Male,24.41089858839415,6.263718264898214,1.8313567511913167,Mixed,1736.7521626120263
9384,61.0,Male,24.781210891391364,8.790599314285437,0.6437780634596518,Cardio,1755.6276530343875
9385,56.0,Male,28.646250412428152,4.970438938227755,1.807981526988851,Cardio,1645.1027033448272
9386,20.0,Male,24.658289373911078,7.800282864304752,1.6406189795571118,Mixed,1854.7349760810084
9387,64.0,Female,31.26867836170672,7.770930467925094,1.1958186208776287,None,1589.7798304095768
9388,24.0,Female,17.927143504748177,9.380597364359476,2.0318851567405942,Strength,2023.7082028315483
9389,47.0,Female,25.12709878529484,8.490413896883007,1.8106700260133013,Strength,1962.4463827439095
9390,40.0,Male,22.67687167433955,9.16364859143397,0.3398684278902575,Strength,1711.1072614648442
9391,46.0,Female,23.66730233104949,4.626846255748337,0.0,None,1199.3576488853287
9392,18.0,Female,27.40257175310925,10.683915717732045,2.242037708021747,Cardio,2290.824830908646
9393,57.0,Male,22.25404507496288,8.166769950818885,0.0,None,1539.2174458315174
9394,21.0,Male,28.257607929477775,7.233120080738775,1.6087406167404268,Mixed,1827.6362107167406
9395,64.0,Female,24.68438120928314,9.194215452173568,1.1449671066399993,Strength,1895.258778638188
9396,60.0,Male,25.616871080118116,10.131987244345517,-0.6606905772728244,Strength,1637.229319781168
9397,45.0,Male,18.849874301759474,4.46820506291483,2.6365558812803576,Strength,1662.6304255651494
9398,24.0,Female,33.069243911175896,7.371963944773467,0.5363270744466326,Strength,1675.1542484784322
9399,35.0,Female,23.51613349727295,9.439626908463744,1.9879129543785703,Strength,2076.706616694818
9400,62.0,Male,21.522993169893084,6.803356054469987,0.2863954708235694,None,1395.5655371459295
9401,64.0,Female,29.88901035175668,6.581531915976482,1.4842425895111422,None,1457.043295115215
9402,33.0,Male,28.97419222942515,4.276835146874677,0.0,None,1217.4254369817193
9403,59.0,Male,25.669088438329556,8.663604935676197,1.0674981983038863,None,1623.0513779509151
9404,21.0,Male,23.996954778151267,5.608550633897925,0.0,None,1300.8246111713052
9405,62.0,Female,22.51189734520638,5.260566270376966,0.0,None,1251.1756004897602
9406,31.0,Female,27.255079754577977,5.51028186003323,-0.741889128297609,Mixed,1175.201157889581
9407,53.0,Female,28.014944533506085,7.847844492216612,1.4480706216944164,Cardio,1854.5480188956053
9408,56.0,Female,17.30135169130042,10.35079355357393,1.2901276287505166,None,1708.092872270397
9409,59.0,Male,25.872458456023928,11.399116550974837,2.946217201098909,Cardio,2487.8796798775047
9410,43.0,Female,24.999831256493714,12.954697393282112,2.161225064200404,None,2045.4680518931484
9411,34.0,Male,22.45745446597866,7.467450403844944,0.0,None,1471.319585044281
9412,45.0,Female,26.84070846734911,7.749156519520223,0.0,None,1543.3227366255135
9413,25.0,Male,33.33819606908522,8.797326187827158,2.1988928070244174,Cardio,2152.8931408784515
9414,23.0,Female,27.479937751037365,9.389935893098809,2.430858441966934,Mixed,2199.9646552136414
9415,52.0,Male,28.427292687367984,7.9056440313373,2.3794558408312425,Cardio,2050.7284981736584
9416,40.0,Male,24.85931738253887,5.251836773888853,0.0,None,1273.776851214274
9417,56.0,Male,20.003642626788796,7.5762187221411095,2.5110306241983276,Cardio,1959.8644233216644
9418,50.0,Male,26.07139080846951,10.17619034877579,1.9359600698747412,Strength,2165.524956937222
9419,38.0,Male,21.42812484452501,7.653385789999029,-0.22461475445745038,None,1479.619827445153
9420,51.0,Female,30.737816689483406,9.563807912965537,0.8230096213014976,Mixed,1928.360882451687
9421,60.0,Female,30.597489765489108,7.314692483048789,0.0,None,1537.4441459597701
9422,38.0,Male,27.614388379063033,9.206876618517388,2.9170814499950044,None,1696.831545642369
9423,18.0,Male,23.489493800380878,9.458987056446357,1.2062682500997155,Cardio,1922.0472936683875
9424,52.0,Female,22.28752896661389,7.734236415638466,1.7107890022332506,Strength,1838.4567316766356
9425,44.0,Female,32.90029208851816,6.5642742550307265,0.0,None,1485.4303463882543
9426,26.0,Male,18.211082275893723,5.6638419789456,0.0,None,1248.4950206534972
9427,59.0,Female,30.918563656171308,6.534716048322345,3.6126288584747384,Cardio,2185.183013088895
9428,38.0,Female,26.05736187229786,11.015516292648286,1.5699821341690934,Mixed,2176.1216748216257
9429,52.0,Male,24.412228647676578,8.405964148452036,2.815536864895093,None,1584.7187013219693
9430,63.0,Male,25.288411488595088,7.786908808844726,0.0,None,1531.5749957704234
9431,24.0,Female,27.168026829504097,10.54921580788297,2.0556590608825624,Mixed,2237.7336612598506
9432,55.0,Male,25.631231364207753,6.5612697483349365,0.0,None,1412.4392884755712
9433,39.0,Male,33.68357532996634,8.49048373100272,2.254247758792275,Strength,2136.7336781583904
9434,48.0,Male,23.695497834048574,8.178695875866035,0.0,None,1554.8245659270892
9435,35.0,Female,29.923705433143205,4.583991763376081,0.0,None,1257.6362306690403
9436,52.0,Male,24.058233130504227,6.906933238143445,1.1953383733282736,Strength,1670.3433297850415
9437,43.0,Male,20.060936144507103,10.419145925162052,1.758813829058571,Mixed,2094.28671977299
9438,63.0,Female,25.20872579764006,8.214487716376874,1.434242786180202,None,1573.536029614088
9439,62.0,Female,23.555380897110293,11.03191451895593,0.0,None,1838.7452608666958
9440,50.0,Male,30.03363191639501,10.686308813379773,0.3115799429845778,Strength,1931.283189098843
9441,51.0,Female,22.00455424031592,10.945836808296463,2.0420043075465584,None,1814.6292232328055
9442,21.0,Female,20.488535312895404,6.741465848793617,1.594522185312625,Cardio,1697.9363750708408
9443,64.0,Male,23.772496824790252,5.585933283522932,0.9552798212917317,Strength,1487.3742608585421
9444,30.0,Male,26.4318554006218,10.236456187034927,0.32846178230202505,Mixed,1853.6565291701156
9445,43.0,Female,20.078648362933897,7.814578038929137,2.6377012709278507,Cardio,2009.7845417078229
9446,24.0,Female,24.528730165730167,7.362702422048768,0.9955157303887223,Mixed,1680.660689939923
9447,59.0,Male,22.359224871278045,5.827856005608869,2.6397302046493785,Mixed,1834.3238902035432
9448,45.0,Male,22.461889595703283,7.712537184445179,0.8555198542052209,Cardio,1666.976585242595
9449,21.0,Female,33.29141294148995,8.196965124973314,1.9472705243259676,Strength,2042.0647467774245
9450,40.0,Female,28.94712315991706,6.278410947386407,0.0,None,1417.312326337811
9451,34.0,Male,22.565519093876517,6.147884638454976,1.9333683054765645,Cardio,1727.1173158795757
9452,34.0,Male,20.94932527881037,10.416627067425207,0.1771960898827154,Mixed,1786.5951775071674
9453,64.0,Male,24.37819242620535,8.777183277958168,3.0102496414502706,Strength,2223.5501803479247
9454,41.0,Female,26.42779800075925,5.964607192785284,0.0,None,1360.738699286121
9455,57.0,Male,24.959655402385795,6.436336066050617,1.3510552008915453,Cardio,1663.4412008072288
9456,24.0,Male,15.817892391962955,9.758744252797301,2.1795989638403155,Mixed,2069.9731419674226
9457,22.0,Male,18.37808392025177,9.204905669969845,0.28168362776557854,Strength,1660.6081317526177
9458,36.0,Female,28.201779051715317,6.367194544091642,0.0,None,1418.7372449263173
9459,54.0,Female,33.05219609528581,5.510153647736112,1.6481481378327039,None,1381.5373257264691
9460,31.0,Male,30.43920349231459,6.514777647127358,2.9471104313665943,Mixed,2045.2918859092008
9461,32.0,Male,29.931555898802003,8.776816312555278,0.07933134005760278,Mixed,1692.8634582550683
9462,30.0,Male,19.240273200017263,6.888443343788421,0.9412788473650292,Cardio,1569.5028358520206
9463,47.0,Male,23.82540191163721,6.72139706161046,2.6363394258095756,Cardio,1937.6616104393333
9464,37.0,Male,32.45043164886672,6.386276844509126,0.6142854237140319,Mixed,1585.9890856823863
9465,36.0,Female,26.352557024761158,8.451308977666601,1.326267874114171,None,1608.6564680142717
9466,59.0,Male,26.820835126550875,13.686108063718393,2.0786760251673364,Cardio,2552.554362670816
9467,30.0,Male,24.094376398954022,7.71979535563241,0.0,None,1512.9232995527814
9468,43.0,Male,30.05804429215161,6.2216567096283555,-0.5358814435832637,Mixed,1315.5698251676988
9469,36.0,Male,22.497854895228656,7.471075200482189,2.4997549564190047,Mixed,1972.0370602843066
9470,20.0,Male,23.09726661529526,10.127162391512114,0.0,None,1743.6889053041639
9471,51.0,Female,23.301798324757332,9.354909460720211,1.2421636776733107,Strength,1916.9416648542565
9472,41.0,Male,28.500724505476203,9.142176464959977,3.5214126217854558,Strength,2403.507415907851
9473,52.0,Male,24.66865346926489,9.732831291676266,0.24700713616574665,Mixed,1769.3710910934249
9474,63.0,Female,20.125942078322662,9.804379181508509,0.9619474315759944,Cardio,1874.0868252492764
9475,26.0,Male,23.853223765895585,9.204690881346506,3.1006320547390325,Cardio,2279.127736741413
9476,22.0,Male,24.235241504376376,10.69330030929998,1.4657640188091348,Cardio,2104.8352497355886
9477,54.0,Female,25.753800014317846,10.075209073151076,-0.653896282135721,Strength,1634.2796510311418
9478,46.0,Male,19.64023410964845,5.510470046670122,1.3656056489395347,Mixed,1520.5704755514037
9479,39.0,Female,24.833046381591952,11.23927234589585,2.480506909954585,Strength,2368.3590803964216
9480,29.0,Male,23.99836737427634,7.962591617128213,1.9363991341252418,Cardio,1923.5226622806329
9481,43.0,Female,26.56891457391859,11.742265452952765,0.9794806005660326,None,1939.9156910344625
9482,64.0,Male,28.16385192761492,8.779262050412525,2.0304504503727374,Mixed,2065.654814391949
9483,24.0,Male,19.339319082576516,11.076909176760806,1.5488421036976932,Mixed,2110.852529241384
9484,36.0,Male,22.103484808997045,10.511304928711233,1.4628426805317967,Strength,2064.7338770674532
9485,24.0,Male,21.19652597641795,3.1551199822444147,2.4206012235849093,None,1027.477257988621
